beat,timestamp_ms,R_order_parameter,mean_phase_psi,phase_variance,gate_passed,oscillator_count,coupling_strength,drift_from_phi_inv
1188,1037124,1.0,-1.4003062,0.0,True,24,0.6180339887498948,0.38196601
1189,1037997,1.0,-2.4333247,-0.0,True,24,0.6180339887498948,0.38196601
1190,1038870,1.0,2.81684211,0.0,True,24,0.6180339887498948,0.38196601
1191,1039743,1.0,1.78382362,0.0,True,24,0.6180339887498948,0.38196601
1192,1040616,1.0,0.75080512,0.0,True,24,0.6180339887498948,0.38196601
1193,1041489,1.0,-0.28221338,-0.0,True,24,0.6180339887498948,0.38196601
1194,1042362,1.0,-1.31523187,0.0,True,24,0.6180339887498948,0.38196601
1195,1043235,1.0,-2.34825037,0.0,True,24,0.6180339887498948,0.38196601
1196,1044108,1.0,2.90191644,0.0,True,24,0.6180339887498948,0.38196601
1197,1044981,1.0,1.86889794,0.0,True,24,0.6180339887498948,0.38196601
1198,1045854,1.0,0.83587945,0.0,True,24,0.6180339887498948,0.38196601
1199,1046727,1.0,-0.19713905,0.0,True,24,0.6180339887498948,0.38196601
1200,1047600,1.0,-1.23015754,0.0,True,24,0.6180339887498948,0.38196601
1201,1048473,1.0,-2.26317604,0.0,True,24,0.6180339887498948,0.38196601
1202,1049346,1.0,2.98699077,0.0,True,24,0.6180339887498948,0.38196601
1203,1050219,1.0,1.95397227,0.0,True,24,0.6180339887498948,0.38196601
1204,1051092,1.0,0.92095378,0.0,True,24,0.6180339887498948,0.38196601
1205,1051965,1.0,-0.11206472,-0.0,True,24,0.6180339887498948,0.38196601
1206,1052838,1.0,-1.14508322,0.0,True,24,0.6180339887498948,0.38196601
1207,1053711,1.0,-2.17810171,0.0,True,24,0.6180339887498948,0.38196601
1208,1054584,1.0,3.0720651,0.0,True,24,0.6180339887498948,0.38196601
1209,1055457,1.0,2.0390466,0.0,True,24,0.6180339887498948,0.38196601
1210,1056330,1.0,1.00602811,0.0,True,24,0.6180339887498948,0.38196601
1211,1057203,1.0,-0.02699039,-0.0,True,24,0.6180339887498948,0.38196601
1212,1058076,1.0,-1.06000889,0.0,True,24,0.6180339887498948,0.38196601
1213,1058949,1.0,-2.09302738,0.0,True,24,0.6180339887498948,0.38196601
1214,1059822,1.0,-3.12604588,0.0,True,24,0.6180339887498948,0.38196601
1215,1060695,1.0,2.12412093,0.0,True,24,0.6180339887498948,0.38196601
1216,1061568,1.0,1.09110244,0.0,True,24,0.6180339887498948,0.38196601
1217,1062441,1.0,0.05808394,0.0,True,24,0.6180339887498948,0.38196601
1218,1063314,1.0,-0.97493456,-0.0,True,24,0.6180339887498948,0.38196601
1219,1064187,1.0,-2.00795305,0.0,True,24,0.6180339887498948,0.38196601
1220,1065060,1.0,-3.04097155,0.0,True,24,0.6180339887498948,0.38196601
1221,1065933,1.0,2.20919526,0.0,True,24,0.6180339887498948,0.38196601
1222,1066806,1.0,1.17617676,0.0,True,24,0.6180339887498948,0.38196601
1223,1067679,1.0,0.14315827,0.0,True,24,0.6180339887498948,0.38196601
1224,1068552,1.0,-0.88986023,0.0,True,24,0.6180339887498948,0.38196601
1225,1069425,1.0,-1.92287872,0.0,True,24,0.6180339887498948,0.38196601
1226,1070298,1.0,-2.95589722,0.0,True,24,0.6180339887498948,0.38196601
1227,1071171,1.0,2.29426959,0.0,True,24,0.6180339887498948,0.38196601
1228,1072044,1.0,1.26125109,-0.0,True,24,0.6180339887498948,0.38196601
1229,1072917,1.0,0.2282326,0.0,True,24,0.6180339887498948,0.38196601
1230,1073790,1.0,-0.8047859,0.0,True,24,0.6180339887498948,0.38196601
1231,1074663,1.0,-1.8378044,0.0,True,24,0.6180339887498948,0.38196601
1232,1075536,1.0,-2.87082289,0.0,True,24,0.6180339887498948,0.38196601
1233,1076409,1.0,2.37934392,0.0,True,24,0.6180339887498948,0.38196601
1234,1077282,1.0,1.34632542,0.0,True,24,0.6180339887498948,0.38196601
1235,1078155,1.0,0.31330693,0.0,True,24,0.6180339887498948,0.38196601
1236,1079028,1.0,-0.71971157,0.0,True,24,0.6180339887498948,0.38196601
1237,1079901,1.0,-1.75273007,0.0,True,24,0.6180339887498948,0.38196601
1238,1080774,1.0,-2.78574856,0.0,True,24,0.6180339887498948,0.38196601
1239,1081647,1.0,2.46441825,-0.0,True,24,0.6180339887498948,0.38196601
1240,1082520,1.0,1.43139975,0.0,True,24,0.6180339887498948,0.38196601
1241,1083393,1.0,0.39838126,0.0,True,24,0.6180339887498948,0.38196601
1242,1084266,1.0,-0.63463724,0.0,True,24,0.6180339887498948,0.38196601
1243,1085139,1.0,-1.66765574,0.0,True,24,0.6180339887498948,0.38196601
1244,1086012,1.0,-2.70067423,-0.0,True,24,0.6180339887498948,0.38196601
1245,1086885,1.0,2.54949258,0.0,True,24,0.6180339887498948,0.38196601
1246,1087758,1.0,1.51647408,0.0,True,24,0.6180339887498948,0.38196601
1247,1088631,1.0,0.48345558,0.0,True,24,0.6180339887498948,0.38196601
1248,1089504,1.0,-0.54956291,0.0,True,24,0.6180339887498948,0.38196601
1249,1090377,1.0,-1.58258141,0.0,True,24,0.6180339887498948,0.38196601
1250,1091250,1.0,-2.6155999,0.0,True,24,0.6180339887498948,0.38196601
1251,1092123,1.0,2.63456691,0.0,True,24,0.6180339887498948,0.38196601
1252,1092996,1.0,1.60154841,0.0,True,24,0.6180339887498948,0.38196601
1253,1093869,1.0,0.56852991,0.0,True,24,0.6180339887498948,0.38196601
1254,1094742,1.0,-0.46448858,0.0,True,24,0.6180339887498948,0.38196601
1255,1095615,1.0,-1.49750708,0.0,True,24,0.6180339887498948,0.38196601
1256,1096488,1.0,-2.53052558,0.0,True,24,0.6180339887498948,0.38196601
1257,1097361,1.0,2.71964124,-0.0,True,24,0.6180339887498948,0.38196601
1258,1098234,1.0,1.68662274,0.0,True,24,0.6180339887498948,0.38196601
1259,1099107,1.0,0.65360424,0.0,True,24,0.6180339887498948,0.38196601
1260,1099980,1.0,-0.37941425,0.0,True,24,0.6180339887498948,0.38196601
1261,1100853,1.0,-1.41243275,0.0,True,24,0.6180339887498948,0.38196601
1262,1101726,1.0,-2.44545125,0.0,True,24,0.6180339887498948,0.38196601
1263,1102599,1.0,2.80471556,0.0,True,24,0.6180339887498948,0.38196601
1264,1103472,1.0,1.77169707,0.0,True,24,0.6180339887498948,0.38196601
1265,1104345,1.0,0.73867857,0.0,True,24,0.6180339887498948,0.38196601
1266,1105218,1.0,-0.29433992,0.0,True,24,0.6180339887498948,0.38196601
1267,1106091,1.0,-1.32735842,-0.0,True,24,0.6180339887498948,0.38196601
1268,1106964,1.0,-2.36037692,0.0,True,24,0.6180339887498948,0.38196601
1269,1107837,1.0,2.88978989,-0.0,True,24,0.6180339887498948,0.38196601
1270,1108710,1.0,1.8567714,0.0,True,24,0.6180339887498948,0.38196601
1271,1109583,1.0,0.8237529,0.0,True,24,0.6180339887498948,0.38196601
1272,1110456,1.0,-0.2092656,-0.0,True,24,0.6180339887498948,0.38196601
1273,1111329,1.0,-1.24228409,0.0,True,24,0.6180339887498948,0.38196601
1274,1112202,1.0,-2.27530259,0.0,True,24,0.6180339887498948,0.38196601
1275,1113075,1.0,2.97486422,0.0,True,24,0.6180339887498948,0.38196601
1276,1113948,1.0,1.94184573,0.0,True,24,0.6180339887498948,0.38196601
1277,1114821,1.0,0.90882723,0.0,True,24,0.6180339887498948,0.38196601
1278,1115694,1.0,-0.12419127,0.0,True,24,0.6180339887498948,0.38196601
1279,1116567,1.0,-1.15720976,0.0,True,24,0.6180339887498948,0.38196601
1280,1117440,1.0,-2.19022826,0.0,True,24,0.6180339887498948,0.38196601
1281,1118313,1.0,3.05993855,0.0,True,24,0.6180339887498948,0.38196601
1282,1119186,1.0,2.02692005,0.0,True,24,0.6180339887498948,0.38196601
1283,1120059,1.0,0.99390156,0.0,True,24,0.6180339887498948,0.38196601
1284,1120932,1.0,-0.03911694,0.0,True,24,0.6180339887498948,0.38196601
1285,1121805,1.0,-1.07213543,-0.0,True,24,0.6180339887498948,0.38196601
1286,1122678,1.0,-2.10515393,0.0,True,24,0.6180339887498948,0.38196601
1287,1123551,1.0,-3.13817243,0.0,True,24,0.6180339887498948,0.38196601
1288,1124424,1.0,2.11199438,0.0,True,24,0.6180339887498948,0.38196601
1289,1125297,1.0,1.07897589,0.0,True,24,0.6180339887498948,0.38196601
1290,1126170,1.0,0.04595739,0.0,True,24,0.6180339887498948,0.38196601
1291,1127043,1.0,-0.98706111,0.0,True,24,0.6180339887498948,0.38196601
1292,1127916,1.0,-2.0200796,0.0,True,24,0.6180339887498948,0.38196601
1293,1128789,1.0,-3.0530981,0.0,True,24,0.6180339887498948,0.38196601
1294,1129662,1.0,2.19706871,0.0,True,24,0.6180339887498948,0.38196601
1295,1130535,1.0,1.16405022,0.0,True,24,0.6180339887498948,0.38196601
1296,1131408,1.0,0.13103172,0.0,True,24,0.6180339887498948,0.38196601
1297,1132281,1.0,-0.90198678,0.0,True,24,0.6180339887498948,0.38196601
1298,1133154,1.0,-1.93500527,0.0,True,24,0.6180339887498948,0.38196601
1299,1134027,1.0,-2.96802377,0.0,True,24,0.6180339887498948,0.38196601
1300,1134900,1.0,2.28214304,0.0,True,24,0.6180339887498948,0.38196601
1301,1135773,1.0,1.24912455,-0.0,True,24,0.6180339887498948,0.38196601
1302,1136646,1.0,0.21610605,0.0,True,24,0.6180339887498948,0.38196601
1303,1137519,1.0,-0.81691245,0.0,True,24,0.6180339887498948,0.38196601
1304,1138392,1.0,-1.84993094,0.0,True,24,0.6180339887498948,0.38196601
1305,1139265,1.0,-2.88294944,0.0,True,24,0.6180339887498948,0.38196601
1306,1140138,1.0,2.36721737,0.0,True,24,0.6180339887498948,0.38196601
1307,1141011,1.0,1.33419887,0.0,True,24,0.6180339887498948,0.38196601
1308,1141884,1.0,0.30118038,0.0,True,24,0.6180339887498948,0.38196601
1309,1142757,1.0,-0.73183812,0.0,True,24,0.6180339887498948,0.38196601
1310,1143630,1.0,-1.76485661,0.0,True,24,0.6180339887498948,0.38196601
1311,1144503,1.0,-2.79787511,0.0,True,24,0.6180339887498948,0.38196601
1312,1145376,1.0,2.4522917,0.0,True,24,0.6180339887498948,0.38196601
1313,1146249,1.0,1.4192732,0.0,True,24,0.6180339887498948,0.38196601
1314,1147122,1.0,0.38625471,0.0,True,24,0.6180339887498948,0.38196601
1315,1147995,1.0,-0.64676379,0.0,True,24,0.6180339887498948,0.38196601
1316,1148868,1.0,-1.67978229,-0.0,True,24,0.6180339887498948,0.38196601
1317,1149741,1.0,-2.71280078,0.0,True,24,0.6180339887498948,0.38196601
1318,1150614,1.0,2.53736603,0.0,True,24,0.6180339887498948,0.38196601
1319,1151487,1.0,1.50434753,0.0,True,24,0.6180339887498948,0.38196601
1320,1152360,1.0,0.47132904,0.0,True,24,0.6180339887498948,0.38196601
1321,1153233,1.0,-0.56168946,0.0,True,24,0.6180339887498948,0.38196601
1322,1154106,1.0,-1.59470796,-0.0,True,24,0.6180339887498948,0.38196601
1323,1154979,1.0,-2.62772645,0.0,True,24,0.6180339887498948,0.38196601
1324,1155852,1.0,2.62244036,0.0,True,24,0.6180339887498948,0.38196601
1325,1156725,1.0,1.58942186,0.0,True,24,0.6180339887498948,0.38196601
1326,1157598,1.0,0.55640337,0.0,True,24,0.6180339887498948,0.38196601
1327,1158471,1.0,-0.47661513,0.0,True,24,0.6180339887498948,0.38196601
1328,1159344,1.0,-1.50963363,0.0,True,24,0.6180339887498948,0.38196601
1329,1160217,1.0,-2.54265212,0.0,True,24,0.6180339887498948,0.38196601
1330,1161090,1.0,2.70751469,0.0,True,24,0.6180339887498948,0.38196601
1331,1161963,1.0,1.67449619,-0.0,True,24,0.6180339887498948,0.38196601
1332,1162836,1.0,0.64147769,0.0,True,24,0.6180339887498948,0.38196601
1333,1163709,1.0,-0.3915408,-0.0,True,24,0.6180339887498948,0.38196601
1334,1164582,1.0,-1.4245593,0.0,True,24,0.6180339887498948,0.38196601
1335,1165455,1.0,-2.45757779,0.0,True,24,0.6180339887498948,0.38196601
1336,1166328,1.0,2.79258902,0.0,True,24,0.6180339887498948,0.38196601
1337,1167201,1.0,1.75957052,0.0,True,24,0.6180339887498948,0.38196601
1338,1168074,1.0,0.72655202,0.0,True,24,0.6180339887498948,0.38196601
1339,1168947,1.0,-0.30646647,0.0,True,24,0.6180339887498948,0.38196601
1340,1169820,1.0,-1.33948497,-0.0,True,24,0.6180339887498948,0.38196601
1341,1170693,1.0,-2.37250347,-0.0,True,24,0.6180339887498948,0.38196601
1342,1171566,1.0,2.87766335,0.0,True,24,0.6180339887498948,0.38196601
1343,1172439,1.0,1.84464485,0.0,True,24,0.6180339887498948,0.38196601
1344,1173312,1.0,0.81162635,0.0,True,24,0.6180339887498948,0.38196601
1345,1174185,1.0,-0.22139214,0.0,True,24,0.6180339887498948,0.38196601
1346,1175058,1.0,-1.25441064,0.0,True,24,0.6180339887498948,0.38196601
1347,1175931,1.0,-2.28742914,0.0,True,24,0.6180339887498948,0.38196601
1348,1176804,1.0,2.96273767,0.0,True,24,0.6180339887498948,0.38196601
1349,1177677,1.0,1.92971918,0.0,True,24,0.6180339887498948,0.38196601
1350,1178550,1.0,0.89670068,-0.0,True,24,0.6180339887498948,0.38196601
1351,1179423,1.0,-0.13631781,0.0,True,24,0.6180339887498948,0.38196601
1352,1180296,1.0,-1.16933631,0.0,True,24,0.6180339887498948,0.38196601
1353,1181169,1.0,-2.20235481,0.0,True,24,0.6180339887498948,0.38196601
1354,1182042,1.0,3.047812,0.0,True,24,0.6180339887498948,0.38196601
1355,1182915,1.0,2.01479351,0.0,True,24,0.6180339887498948,0.38196601
1356,1183788,1.0,0.98177501,0.0,True,24,0.6180339887498948,0.38196601
1357,1184661,1.0,-0.05124349,0.0,True,24,0.6180339887498948,0.38196601
1358,1185534,1.0,-1.08426198,0.0,True,24,0.6180339887498948,0.38196601
1359,1186407,1.0,-2.11728048,0.0,True,24,0.6180339887498948,0.38196601
1360,1187280,1.0,3.13288633,0.0,True,24,0.6180339887498948,0.38196601
1361,1188153,1.0,2.09986784,0.0,True,24,0.6180339887498948,0.38196601
1362,1189026,1.0,1.06684934,-0.0,True,24,0.6180339887498948,0.38196601
1363,1189899,1.0,0.03383084,0.0,True,24,0.6180339887498948,0.38196601
1364,1190772,1.0,-0.99918765,0.0,True,24,0.6180339887498948,0.38196601
1365,1191645,1.0,-2.03220615,0.0,True,24,0.6180339887498948,0.38196601
1366,1192518,1.0,-3.06522465,0.0,True,24,0.6180339887498948,0.38196601
1367,1193391,1.0,2.18494217,0.0,True,24,0.6180339887498948,0.38196601
1368,1194264,1.0,1.15192367,0.0,True,24,0.6180339887498948,0.38196601
1369,1195137,1.0,0.11890517,0.0,True,24,0.6180339887498948,0.38196601
1370,1196010,1.0,-0.91411332,0.0,True,24,0.6180339887498948,0.38196601
1371,1196883,1.0,-1.94713182,0.0,True,24,0.6180339887498948,0.38196601
1372,1197756,1.0,-2.98015032,0.0,True,24,0.6180339887498948,0.38196601
1373,1198629,1.0,2.27001649,0.0,True,24,0.6180339887498948,0.38196601
1374,1199502,1.0,1.236998,-0.0,True,24,0.6180339887498948,0.38196601
1375,1200375,1.0,0.2039795,0.0,True,24,0.6180339887498948,0.38196601
1376,1201248,1.0,-0.82903899,0.0,True,24,0.6180339887498948,0.38196601
1377,1202121,1.0,-1.86205749,0.0,True,24,0.6180339887498948,0.38196601
1378,1202994,1.0,-2.89507599,0.0,True,24,0.6180339887498948,0.38196601
1379,1203867,1.0,2.35509082,0.0,True,24,0.6180339887498948,0.38196601
1380,1204740,1.0,1.32207233,0.0,True,24,0.6180339887498948,0.38196601
1381,1205613,1.0,0.28905383,0.0,True,24,0.6180339887498948,0.38196601
1382,1206486,1.0,-0.74396467,0.0,True,24,0.6180339887498948,0.38196601
1383,1207359,1.0,-1.77698316,0.0,True,24,0.6180339887498948,0.38196601
1384,1208232,1.0,-2.81000166,0.0,True,24,0.6180339887498948,0.38196601
1385,1209105,1.0,2.44016515,0.0,True,24,0.6180339887498948,0.38196601
1386,1209978,1.0,1.40714666,0.0,True,24,0.6180339887498948,0.38196601
1387,1210851,1.0,0.37412816,0.0,True,24,0.6180339887498948,0.38196601
1388,1211724,1.0,-0.65889034,-0.0,True,24,0.6180339887498948,0.38196601
1389,1212597,1.0,-1.69190883,0.0,True,24,0.6180339887498948,0.38196601
1390,1213470,1.0,-2.72492733,0.0,True,24,0.6180339887498948,0.38196601
1391,1214343,1.0,2.52523948,0.0,True,24,0.6180339887498948,0.38196601
1392,1215216,1.0,1.49222099,-0.0,True,24,0.6180339887498948,0.38196601
1393,1216089,1.0,0.45920249,0.0,True,24,0.6180339887498948,0.38196601
1394,1216962,1.0,-0.57381601,0.0,True,24,0.6180339887498948,0.38196601
1395,1217835,1.0,-1.6068345,0.0,True,24,0.6180339887498948,0.38196601
1396,1218708,1.0,-2.639853,-0.0,True,24,0.6180339887498948,0.38196601
1397,1219581,1.0,2.61031381,0.0,True,24,0.6180339887498948,0.38196601
1398,1220454,1.0,1.57729531,0.0,True,24,0.6180339887498948,0.38196601
1399,1221327,1.0,0.54427682,0.0,True,24,0.6180339887498948,0.38196601
1400,1222200,1.0,-0.48874168,0.0,True,24,0.6180339887498948,0.38196601
1401,1223073,1.0,-1.52176017,0.0,True,24,0.6180339887498948,0.38196601
1402,1223946,1.0,-2.55477867,0.0,True,24,0.6180339887498948,0.38196601
1403,1224819,1.0,2.69538814,0.0,True,24,0.6180339887498948,0.38196601
1404,1225692,1.0,1.66236964,0.0,True,24,0.6180339887498948,0.38196601
1405,1226565,1.0,0.62935115,0.0,True,24,0.6180339887498948,0.38196601
1406,1227438,1.0,-0.40366735,0.0,True,24,0.6180339887498948,0.38196601
1407,1228311,1.0,-1.43668585,0.0,True,24,0.6180339887498948,0.38196601
1408,1229184,1.0,-2.46970434,0.0,True,24,0.6180339887498948,0.38196601
1409,1230057,1.0,2.78046247,-0.0,True,24,0.6180339887498948,0.38196601
1410,1230930,1.0,1.74744397,0.0,True,24,0.6180339887498948,0.38196601
1411,1231803,1.0,0.71442548,0.0,True,24,0.6180339887498948,0.38196601
1412,1232676,1.0,-0.31859302,0.0,True,24,0.6180339887498948,0.38196601
1413,1233549,1.0,-1.35161152,0.0,True,24,0.6180339887498948,0.38196601
1414,1234422,1.0,-2.38463001,0.0,True,24,0.6180339887498948,0.38196601
1415,1235295,1.0,2.8655368,-0.0,True,24,0.6180339887498948,0.38196601
1416,1236168,1.0,1.8325183,-0.0,True,24,0.6180339887498948,0.38196601
1417,1237041,1.0,0.79949981,0.0,True,24,0.6180339887498948,0.38196601
1418,1237914,1.0,-0.23351869,-0.0,True,24,0.6180339887498948,0.38196601
1419,1238787,1.0,-1.26653719,0.0,True,24,0.6180339887498948,0.38196601
1420,1239660,1.0,-2.29955568,0.0,True,24,0.6180339887498948,0.38196601
1421,1240533,1.0,2.95061113,0.0,True,24,0.6180339887498948,0.38196601
1422,1241406,1.0,1.91759263,0.0,True,24,0.6180339887498948,0.38196601
1423,1242279,1.0,0.88457413,0.0,True,24,0.6180339887498948,0.38196601
1424,1243152,1.0,-0.14844436,0.0,True,24,0.6180339887498948,0.38196601
1425,1244025,1.0,-1.18146286,0.0,True,24,0.6180339887498948,0.38196601
1426,1244898,1.0,-2.21448135,-0.0,True,24,0.6180339887498948,0.38196601
1427,1245771,1.0,3.03568546,0.0,True,24,0.6180339887498948,0.38196601
1428,1246644,1.0,2.00266696,0.0,True,24,0.6180339887498948,0.38196601
1429,1247517,1.0,0.96964846,-0.0,True,24,0.6180339887498948,0.38196601
1430,1248390,1.0,-0.06337003,0.0,True,24,0.6180339887498948,0.38196601
1431,1249263,1.0,-1.09638853,0.0,True,24,0.6180339887498948,0.38196601
1432,1250136,1.0,-2.12940703,-0.0,True,24,0.6180339887498948,0.38196601
1433,1251009,1.0,3.12075979,0.0,True,24,0.6180339887498948,0.38196601
1434,1251882,1.0,2.08774129,0.0,True,24,0.6180339887498948,0.38196601
1435,1252755,1.0,1.05472279,0.0,True,24,0.6180339887498948,0.38196601
1436,1253628,1.0,0.0217043,0.0,True,24,0.6180339887498948,0.38196601
1437,1254501,1.0,-1.0113142,0.0,True,24,0.6180339887498948,0.38196601
1438,1255374,1.0,-2.0443327,0.0,True,24,0.6180339887498948,0.38196601
1439,1256247,1.0,-3.07735119,0.0,True,24,0.6180339887498948,0.38196601
1440,1257120,1.0,2.17281562,0.0,True,24,0.6180339887498948,0.38196601
1441,1257993,1.0,1.13979712,0.0,True,24,0.6180339887498948,0.38196601
1442,1258866,1.0,0.10677863,0.0,True,24,0.6180339887498948,0.38196601
1443,1259739,1.0,-0.92623987,0.0,True,24,0.6180339887498948,0.38196601
1444,1260612,1.0,-1.95925837,0.0,True,24,0.6180339887498948,0.38196601
1445,1261485,1.0,-2.99227686,0.0,True,24,0.6180339887498948,0.38196601
1446,1262358,1.0,2.25788995,0.0,True,24,0.6180339887498948,0.38196601
1447,1263231,1.0,1.22487145,0.0,True,24,0.6180339887498948,0.38196601
1448,1264104,1.0,0.19185295,0.0,True,24,0.6180339887498948,0.38196601
1449,1264977,1.0,-0.84116554,0.0,True,24,0.6180339887498948,0.38196601
1450,1265850,1.0,-1.87418404,-0.0,True,24,0.6180339887498948,0.38196601
1451,1266723,1.0,-2.90720253,0.0,True,24,0.6180339887498948,0.38196601
1452,1267596,1.0,2.34296428,0.0,True,24,0.6180339887498948,0.38196601
1453,1268469,1.0,1.30994578,0.0,True,24,0.6180339887498948,0.38196601
1454,1269342,1.0,0.27692728,0.0,True,24,0.6180339887498948,0.38196601
1455,1270215,1.0,-0.75609121,-0.0,True,24,0.6180339887498948,0.38196601
1456,1271088,1.0,-1.78910971,0.0,True,24,0.6180339887498948,0.38196601
1457,1271961,1.0,-2.82212821,0.0,True,24,0.6180339887498948,0.38196601
1458,1272834,1.0,2.4280386,0.0,True,24,0.6180339887498948,0.38196601
1459,1273707,1.0,1.39502011,0.0,True,24,0.6180339887498948,0.38196601
1460,1274580,1.0,0.36200161,0.0,True,24,0.6180339887498948,0.38196601
1461,1275453,1.0,-0.67101688,0.0,True,24,0.6180339887498948,0.38196601
1462,1276326,1.0,-1.70403538,-0.0,True,24,0.6180339887498948,0.38196601
1463,1277199,1.0,-2.73705388,0.0,True,24,0.6180339887498948,0.38196601
1464,1278072,1.0,2.51311293,0.0,True,24,0.6180339887498948,0.38196601
1465,1278945,1.0,1.48009444,0.0,True,24,0.6180339887498948,0.38196601
1466,1279818,1.0,0.44707594,0.0,True,24,0.6180339887498948,0.38196601
1467,1280691,1.0,-0.58594256,0.0,True,24,0.6180339887498948,0.38196601
1468,1281564,1.0,-1.61896105,-0.0,True,24,0.6180339887498948,0.38196601
1469,1282437,1.0,-2.65197955,-0.0,True,24,0.6180339887498948,0.38196601
