beat_number,ideal_ms,actual_ms,drift_ms,cumulative_drift_ms,trades_settled,settlement_value_icp,is_sync_beat,is_netting_beat,phi_4_derivation,schumann_hz
1699,873,873.7863,0.7863,2013.012,64,2797.4036,False,False,875.3642,7.83
1700,873,872.4529,-0.5471,2013.5591,12,5092.5496,False,False,875.3642,7.83
1701,873,870.7572,-2.2428,2015.8019,1,500.5868,True,False,875.3642,7.83
1702,873,875.0681,2.0681,2017.87,11,400.2748,False,False,875.3642,7.83
1703,873,872.4535,-0.5465,2018.4165,7,5033.9313,False,False,875.3642,7.83
1704,873,870.1457,-2.8543,2021.2708,7,2607.231,True,True,875.3642,7.83
1705,873,873.3719,0.3719,2021.6427,38,4046.157,False,False,875.3642,7.83
1706,873,873.5817,0.5817,2022.2244,4,5601.6907,False,False,875.3642,7.83
1707,873,870.7273,-2.2727,2024.4971,47,5491.218,True,False,875.3642,7.83
1708,873,872.8386,-0.1614,2024.6585,33,1239.7705,False,False,875.3642,7.83
1709,873,871.2474,-1.7526,2026.4111,0,1813.7565,False,False,875.3642,7.83
1710,873,871.8179,-1.1821,2027.5932,29,5936.5396,True,False,875.3642,7.83
1711,873,873.4771,0.4771,2028.0703,5,2207.0814,False,False,875.3642,7.83
1712,873,873.5072,0.5072,2028.5775,3,5726.0249,False,True,875.3642,7.83
1713,873,873.958,0.958,2029.5355,6,5355.0932,True,False,875.3642,7.83
1714,873,873.7788,0.7788,2030.3143,20,4082.451,False,False,875.3642,7.83
1715,873,872.5302,-0.4698,2030.7842,10,1720.5907,False,False,875.3642,7.83
1716,873,874.8,1.8,2032.5842,15,122.66,True,False,875.3642,7.83
1717,873,868.7382,-4.2618,2036.8459,32,1890.9718,False,False,875.3642,7.83
1718,873,873.0709,0.0709,2036.9168,12,887.9748,False,False,875.3642,7.83
1719,873,873.5128,0.5128,2037.4296,13,5951.5441,True,False,875.3642,7.83
1720,873,873.4877,0.4877,2037.9173,12,4707.8906,False,True,875.3642,7.83
1721,873,873.4422,0.4422,2038.3596,5,1615.056,False,False,875.3642,7.83
1722,873,874.1738,1.1738,2039.5334,21,31.003,True,False,875.3642,7.83
1723,873,873.3132,0.3132,2039.8466,14,561.1446,False,False,875.3642,7.83
1724,873,872.6056,-0.3944,2040.241,16,1708.0358,False,False,875.3642,7.83
1725,873,871.4182,-1.5818,2041.8228,9,5895.6777,True,False,875.3642,7.83
1726,873,873.4468,0.4468,2042.2696,0,5593.5331,False,False,875.3642,7.83
1727,873,871.5728,-1.4272,2043.6968,3,5030.131,False,False,875.3642,7.83
1728,873,871.4706,-1.5294,2045.2262,6,3421.954,True,True,875.3642,7.83
1729,873,872.1556,-0.8444,2046.0706,42,5761.5458,False,False,875.3642,7.83
1730,873,871.4812,-1.5188,2047.5894,2,2132.4318,False,False,875.3642,7.83
1731,873,871.4128,-1.5872,2049.1766,1,2662.8055,True,False,875.3642,7.83
1732,873,875.5228,2.5228,2051.6994,40,1159.278,False,False,875.3642,7.83
1733,873,871.9375,-1.0625,2052.7619,13,1374.035,False,False,875.3642,7.83
1734,873,871.4106,-1.5894,2054.3512,5,1921.4976,True,False,875.3642,7.83
1735,873,873.709,0.709,2055.0603,3,4081.4773,False,False,875.3642,7.83
1736,873,871.1507,-1.8493,2056.9096,6,5047.0573,False,True,875.3642,7.83
1737,873,872.3062,-0.6938,2057.6034,17,3006.0374,True,False,875.3642,7.83
1738,873,873.9732,0.9732,2058.5766,46,5074.8427,False,False,875.3642,7.83
1739,873,873.8654,0.8654,2059.442,65,3595.699,False,False,875.3642,7.83
1740,873,872.7199,-0.2801,2059.7221,5,5890.7073,True,False,875.3642,7.83
1741,873,872.6865,-0.3135,2060.0355,74,5263.1992,False,False,875.3642,7.83
1742,873,874.3654,1.3654,2061.4009,4,1747.9868,False,False,875.3642,7.83
1743,873,871.1973,-1.8027,2063.2036,1,4258.9463,True,False,875.3642,7.83
1744,873,874.7756,1.7756,2064.9792,11,5805.9854,False,True,875.3642,7.83
1745,873,872.657,-0.343,2065.3222,67,2766.1052,False,False,875.3642,7.83
1746,873,874.2414,1.2414,2066.5637,4,3077.2299,True,False,875.3642,7.83
1747,873,872.5131,-0.4869,2067.0506,89,4370.2878,False,False,875.3642,7.83
1748,873,872.4638,-0.5362,2067.5868,57,1669.3311,False,False,875.3642,7.83
1749,873,872.3557,-0.6443,2068.2311,2,1514.3941,True,False,875.3642,7.83
1750,873,873.351,0.351,2068.582,59,3941.5129,False,False,875.3642,7.83
1751,873,872.9547,-0.0453,2068.6273,67,403.0203,False,False,875.3642,7.83
1752,873,874.8013,1.8013,2070.4286,7,3801.5157,True,True,875.3642,7.83
1753,873,871.1327,-1.8673,2072.2959,5,4949.7749,False,False,875.3642,7.83
1754,873,873.3526,0.3526,2072.6484,0,4796.8875,False,False,875.3642,7.83
1755,873,872.5624,-0.4376,2073.086,11,1936.2654,True,False,875.3642,7.83
1756,873,874.7146,1.7146,2074.8006,19,830.3536,False,False,875.3642,7.83
1757,873,871.7301,-1.2699,2076.0705,24,5546.0759,False,False,875.3642,7.83
1758,873,874.9192,1.9192,2077.9898,77,5658.9532,True,False,875.3642,7.83
1759,873,873.2653,0.2653,2078.2551,7,3248.2196,False,False,875.3642,7.83
1760,873,872.6082,-0.3918,2078.6469,0,5317.6741,False,True,875.3642,7.83
1761,873,873.8573,0.8573,2079.5042,7,3707.0545,True,False,875.3642,7.83
1762,873,872.2294,-0.7706,2080.2748,7,629.7266,False,False,875.3642,7.83
1763,873,873.8397,0.8397,2081.1145,5,3448.2208,False,False,875.3642,7.83
1764,873,871.1088,-1.8912,2083.0057,20,587.9414,True,False,875.3642,7.83
1765,873,872.8085,-0.1915,2083.1972,9,2421.7944,False,False,875.3642,7.83
1766,873,876.3436,3.3436,2086.5407,14,1347.8236,False,False,875.3642,7.83
1767,873,872.4793,-0.5207,2087.0615,21,1428.6957,True,False,875.3642,7.83
1768,873,875.0695,2.0695,2089.131,3,852.8505,False,True,875.3642,7.83
1769,873,870.4774,-2.5226,2091.6536,51,2905.6305,False,False,875.3642,7.83
1770,873,874.5725,1.5725,2093.2261,1,4696.6121,True,False,875.3642,7.83
1771,873,871.5754,-1.4246,2094.6507,0,770.7745,False,False,875.3642,7.83
1772,873,870.8744,-2.1256,2096.7763,2,407.707,False,False,875.3642,7.83
1773,873,873.1549,0.1549,2096.9312,1,2727.6765,True,False,875.3642,7.83
1774,873,872.9513,-0.0487,2096.9799,5,2096.4117,False,False,875.3642,7.83
1775,873,872.7158,-0.2842,2097.2641,80,4597.8039,False,False,875.3642,7.83
1776,873,873.7426,0.7426,2098.0067,15,2703.3789,True,True,875.3642,7.83
1777,873,871.449,-1.551,2099.5577,17,576.4271,False,False,875.3642,7.83
1778,873,871.227,-1.773,2101.3307,81,5208.3682,False,False,875.3642,7.83
1779,873,873.4113,0.4113,2101.7419,27,268.1813,True,False,875.3642,7.83
1780,873,872.8992,-0.1008,2101.8427,3,760.3837,False,False,875.3642,7.83
1781,873,873.6299,0.6299,2102.4726,11,3396.4261,False,False,875.3642,7.83
1782,873,873.6602,0.6602,2103.1328,5,735.8875,True,False,875.3642,7.83
1783,873,875.4672,2.4672,2105.5999,9,5178.7939,False,False,875.3642,7.83
1784,873,872.0328,-0.9672,2106.5671,77,315.6272,False,True,875.3642,7.83
1785,873,869.4425,-3.5575,2110.1246,5,1435.0172,True,False,875.3642,7.83
1786,873,872.8501,-0.1499,2110.2745,22,4992.9791,False,False,875.3642,7.83
1787,873,874.5826,1.5826,2111.8571,5,3845.2084,False,False,875.3642,7.83
1788,873,871.7889,-1.2111,2113.0682,0,5376.7254,True,False,875.3642,7.83
1789,873,871.4694,-1.5306,2114.5988,27,2296.9716,False,False,875.3642,7.83
1790,873,873.297,0.297,2114.8958,5,114.2145,False,False,875.3642,7.83
1791,873,874.4096,1.4096,2116.3054,61,1974.4309,True,False,875.3642,7.83
1792,873,873.9845,0.9845,2117.2899,9,3793.7298,False,True,875.3642,7.83
1793,873,873.6629,0.6629,2117.9528,1,2454.2746,False,False,875.3642,7.83
1794,873,872.2536,-0.7464,2118.6992,54,4577.2613,True,False,875.3642,7.83
1795,873,872.3775,-0.6225,2119.3217,1,2919.8547,False,False,875.3642,7.83
1796,873,872.3303,-0.6697,2119.9914,4,4769.8443,False,False,875.3642,7.83
1797,873,874.6838,1.6838,2121.6752,34,4352.1666,True,False,875.3642,7.83
1798,873,874.2509,1.2509,2122.9261,33,1750.2005,False,False,875.3642,7.83
1799,873,870.4587,-2.5413,2125.4674,1,410.0833,False,False,875.3642,7.83
1800,873,871.8624,-1.1376,2126.605,1,3479.4285,True,True,875.3642,7.83
1801,873,873.5017,0.5017,2127.1067,3,909.8088,False,False,875.3642,7.83
1802,873,873.836,0.836,2127.9427,1,848.8969,False,False,875.3642,7.83
1803,873,875.6039,2.6039,2130.5467,21,493.8076,True,False,875.3642,7.83
1804,873,873.5369,0.5369,2131.0835,4,124.2887,False,False,875.3642,7.83
1805,873,873.83,0.83,2131.9135,0,3931.6223,False,False,875.3642,7.83
1806,873,872.8178,-0.1822,2132.0957,7,2767.0192,True,False,875.3642,7.83
1807,873,871.2703,-1.7297,2133.8254,9,80.8738,False,False,875.3642,7.83
1808,873,870.7036,-2.2964,2136.1218,25,1122.709,False,True,875.3642,7.83
1809,873,871.0829,-1.9171,2138.0389,3,2344.5092,True,False,875.3642,7.83
1810,873,872.7639,-0.2361,2138.275,6,1149.3891,False,False,875.3642,7.83
1811,873,872.9787,-0.0213,2138.2963,9,1387.9033,False,False,875.3642,7.83
1812,873,870.2055,-2.7945,2141.0908,41,3053.2973,True,False,875.3642,7.83
1813,873,870.5424,-2.4576,2143.5484,11,2478.9893,False,False,875.3642,7.83
1814,873,874.9025,1.9025,2145.4509,4,2276.4781,False,False,875.3642,7.83
1815,873,873.1086,0.1086,2145.5595,18,3963.973,True,False,875.3642,7.83
1816,873,876.5119,3.5119,2149.0715,24,3284.6082,False,True,875.3642,7.83
1817,873,873.4933,0.4933,2149.5648,45,3375.4302,False,False,875.3642,7.83
1818,873,872.1776,-0.8224,2150.3871,3,4144.9017,True,False,875.3642,7.83
1819,873,875.1891,2.1891,2152.5763,5,5226.7257,False,False,875.3642,7.83
1820,873,874.2272,1.2272,2153.8035,3,950.3794,False,False,875.3642,7.83
1821,873,876.2417,3.2417,2157.0452,1,1764.4324,True,False,875.3642,7.83
1822,873,874.1186,1.1186,2158.1639,7,1592.5281,False,False,875.3642,7.83
1823,873,872.3141,-0.6859,2158.8498,7,5524.6077,False,False,875.3642,7.83
1824,873,872.249,-0.751,2159.6008,1,5827.4965,True,True,875.3642,7.83
1825,873,873.3509,0.3509,2159.9517,13,6135.518,False,False,875.3642,7.83
1826,873,871.5214,-1.4786,2161.4302,49,1954.467,False,False,875.3642,7.83
1827,873,871.7311,-1.2689,2162.6991,4,5933.6893,True,False,875.3642,7.83
1828,873,870.8405,-2.1595,2164.8586,48,1819.3628,False,False,875.3642,7.83
1829,873,873.7409,0.7409,2165.5995,2,4301.2889,False,False,875.3642,7.83
1830,873,872.3017,-0.6983,2166.2978,0,865.8589,True,False,875.3642,7.83
1831,873,873.2343,0.2343,2166.5321,1,860.168,False,False,875.3642,7.83
1832,873,875.4478,2.4478,2168.9799,1,1765.8973,False,True,875.3642,7.83
1833,873,875.3762,2.3762,2171.3561,0,3880.3796,True,False,875.3642,7.83
1834,873,872.9265,-0.0735,2171.4296,4,3518.1394,False,False,875.3642,7.83
1835,873,873.7321,0.7321,2172.1618,7,4602.4832,False,False,875.3642,7.83
1836,873,873.8977,0.8977,2173.0594,5,5871.7929,True,False,875.3642,7.83
1837,873,872.5166,-0.4834,2173.5428,1,3031.2068,False,False,875.3642,7.83
1838,873,874.83,1.83,2175.3728,3,4710.8254,False,False,875.3642,7.83
1839,873,869.4512,-3.5488,2178.9216,4,3647.8245,True,False,875.3642,7.83
1840,873,871.8838,-1.1162,2180.0379,24,635.8086,False,True,875.3642,7.83
1841,873,871.46,-1.54,2181.5779,79,4632.5186,False,False,875.3642,7.83
1842,873,871.4833,-1.5167,2183.0946,44,4419.2307,True,False,875.3642,7.83
1843,873,870.0194,-2.9806,2186.0751,50,1605.7881,False,False,875.3642,7.83
1844,873,874.268,1.268,2187.3431,46,5364.9258,False,False,875.3642,7.83
1845,873,872.3984,-0.6016,2187.9447,29,2964.3809,True,False,875.3642,7.83
1846,873,872.3392,-0.6608,2188.6055,2,1649.3078,False,False,875.3642,7.83
1847,873,874.4282,1.4282,2190.0337,21,6077.7012,False,False,875.3642,7.83
1848,873,873.0497,0.0497,2190.0834,85,3809.4097,True,True,875.3642,7.83
1849,873,871.9672,-1.0328,2191.1162,54,2773.8411,False,False,875.3642,7.83
1850,873,870.9303,-2.0697,2193.1859,17,2382.7946,False,False,875.3642,7.83
1851,873,869.7731,-3.2269,2196.4128,10,5178.3719,True,False,875.3642,7.83
1852,873,874.6303,1.6303,2198.0431,2,2232.6516,False,False,875.3642,7.83
1853,873,873.6153,0.6153,2198.6584,1,4173.7994,False,False,875.3642,7.83
1854,873,871.8064,-1.1936,2199.852,3,782.2977,True,False,875.3642,7.83
1855,873,873.1928,0.1928,2200.0447,2,1887.1022,False,False,875.3642,7.83
1856,873,873.3329,0.3329,2200.3777,64,3856.5104,False,True,875.3642,7.83
1857,873,876.3018,3.3018,2203.6795,24,5056.1405,True,False,875.3642,7.83
1858,873,871.4103,-1.5897,2205.2692,5,5504.5513,False,False,875.3642,7.83
1859,873,874.518,1.518,2206.7872,4,3021.0513,False,False,875.3642,7.83
1860,873,872.4347,-0.5653,2207.3525,13,4736.0592,True,False,875.3642,7.83
1861,873,870.7495,-2.2505,2209.603,5,136.5074,False,False,875.3642,7.83
1862,873,875.0408,2.0408,2211.6438,3,2742.7863,False,False,875.3642,7.83
1863,873,874.5084,1.5084,2213.1522,6,3951.0693,True,False,875.3642,7.83
1864,873,873.924,0.924,2214.0761,39,4805.4149,False,True,875.3642,7.83
1865,873,872.662,-0.338,2214.4141,5,2511.8817,False,False,875.3642,7.83
1866,873,874.3827,1.3827,2215.7967,0,2555.1403,True,False,875.3642,7.83
1867,873,871.5796,-1.4204,2217.2172,31,6026.0573,False,False,875.3642,7.83
1868,873,875.3616,2.3616,2219.5787,1,2008.4059,False,False,875.3642,7.83
1869,873,872.45,-0.55,2220.1287,30,3654.5088,True,False,875.3642,7.83
1870,873,875.8878,2.8878,2223.0165,7,3449.0437,False,False,875.3642,7.83
1871,873,875.3847,2.3847,2225.4012,19,5752.7374,False,False,875.3642,7.83
1872,873,872.6595,-0.3405,2225.7416,6,3117.8736,True,True,875.3642,7.83
1873,873,871.2963,-1.7037,2227.4453,3,5016.2707,False,False,875.3642,7.83
1874,873,872.2652,-0.7348,2228.1801,6,4410.3087,False,False,875.3642,7.83
1875,873,873.1714,0.1714,2228.3515,1,4143.0761,True,False,875.3642,7.83
1876,873,874.6406,1.6406,2229.9921,3,141.3166,False,False,875.3642,7.83
1877,873,872.4373,-0.5627,2230.5548,11,2004.1275,False,False,875.3642,7.83
1878,873,874.1939,1.1939,2231.7486,6,2884.2025,True,False,875.3642,7.83
1879,873,872.0573,-0.9427,2232.6913,3,3349.2093,False,False,875.3642,7.83
1880,873,871.2189,-1.7811,2234.4724,2,5807.7952,False,True,875.3642,7.83
1881,873,871.8736,-1.1264,2235.5988,5,6087.9983,True,False,875.3642,7.83
1882,873,874.0078,1.0078,2236.6066,7,901.5603,False,False,875.3642,7.83
1883,873,872.2528,-0.7472,2237.3538,0,4081.8499,False,False,875.3642,7.83
1884,873,869.4018,-3.5982,2240.952,12,346.273,True,False,875.3642,7.83
1885,873,872.9763,-0.0237,2240.9757,1,942.6121,False,False,875.3642,7.83
1886,873,874.1059,1.1059,2242.0816,30,747.328,False,False,875.3642,7.83
1887,873,874.7496,1.7496,2243.8312,0,1727.0437,True,False,875.3642,7.83
1888,873,872.1141,-0.8859,2244.7171,6,3487.6333,False,True,875.3642,7.83
1889,873,873.7934,0.7934,2245.5105,42,3566.2552,False,False,875.3642,7.83
1890,873,874.9402,1.9402,2247.4507,33,1692.4311,True,False,875.3642,7.83
1891,873,871.6253,-1.3747,2248.8255,34,2968.8772,False,False,875.3642,7.83
1892,873,875.5458,2.5458,2251.3713,4,4099.1112,False,False,875.3642,7.83
1893,873,872.6762,-0.3238,2251.695,8,479.119,True,False,875.3642,7.83
1894,873,874.8565,1.8565,2253.5516,27,1699.2554,False,False,875.3642,7.83
1895,873,871.4524,-1.5476,2255.0992,7,6052.6734,False,False,875.3642,7.83
1896,873,873.0532,0.0532,2255.1523,5,683.9411,True,True,875.3642,7.83
1897,873,874.0734,1.0734,2256.2257,12,3439.3895,False,False,875.3642,7.83
1898,873,870.1136,-2.8864,2259.1121,8,3885.681,False,False,875.3642,7.83
1899,873,873.9283,0.9283,2260.0404,55,5071.557,True,False,875.3642,7.83
1900,873,874.2157,1.2157,2261.2561,46,888.417,False,False,875.3642,7.83
1901,873,871.1464,-1.8536,2263.1097,22,1395.5569,False,False,875.3642,7.83
1902,873,874.5031,1.5031,2264.6128,8,702.1625,True,False,875.3642,7.83
1903,873,873.7,0.7,2265.3128,1,1030.4569,False,False,875.3642,7.83
1904,873,872.4921,-0.5079,2265.8206,0,3474.0058,False,True,875.3642,7.83
1905,873,873.9707,0.9707,2266.7913,0,1743.5247,True,False,875.3642,7.83
1906,873,870.9532,-2.0468,2268.8381,8,2220.102,False,False,875.3642,7.83
1907,873,873.4371,0.4371,2269.2752,1,4692.0119,False,False,875.3642,7.83
1908,873,873.2233,0.2233,2269.4985,17,981.7656,True,False,875.3642,7.83
1909,873,874.1482,1.1482,2270.6467,24,598.825,False,False,875.3642,7.83
1910,873,873.0826,0.0826,2270.7293,23,5204.4773,False,False,875.3642,7.83
1911,873,871.5662,-1.4338,2272.163,7,6124.5321,True,False,875.3642,7.83
1912,873,871.0585,-1.9415,2274.1045,8,3738.9446,False,True,875.3642,7.83
1913,873,872.741,-0.259,2274.3635,2,442.6911,False,False,875.3642,7.83
1914,873,873.117,0.117,2274.4805,19,3032.9829,True,False,875.3642,7.83
1915,873,869.9217,-3.0783,2277.5588,4,3576.5195,False,False,875.3642,7.83
1916,873,873.9784,0.9784,2278.5372,79,232.2267,False,False,875.3642,7.83
1917,873,870.9428,-2.0572,2280.5944,3,1322.2583,True,False,875.3642,7.83
1918,873,872.9553,-0.0447,2280.6391,1,4891.0063,False,False,875.3642,7.83
1919,873,871.4804,-1.5196,2282.1588,39,3887.3032,False,False,875.3642,7.83
1920,873,874.0774,1.0774,2283.2361,30,1140.7797,True,True,875.3642,7.83
1921,873,873.495,0.495,2283.7312,4,4425.0136,False,False,875.3642,7.83
1922,873,872.3834,-0.6166,2284.3478,7,4255.1161,False,False,875.3642,7.83
1923,873,872.4448,-0.5552,2284.903,8,2116.7969,True,False,875.3642,7.83
1924,873,873.79,0.79,2285.693,3,1642.6336,False,False,875.3642,7.83
1925,873,876.116,3.116,2288.809,1,4991.6148,False,False,875.3642,7.83
1926,873,873.4648,0.4648,2289.2738,6,4421.3041,True,False,875.3642,7.83
1927,873,875.3913,2.3913,2291.6651,34,5867.0137,False,False,875.3642,7.83
1928,873,874.5461,1.5461,2293.2112,15,90.8357,False,True,875.3642,7.83
1929,873,873.5001,0.5001,2293.7113,7,3247.6115,True,False,875.3642,7.83
1930,873,873.8801,0.8801,2294.5914,25,172.2072,False,False,875.3642,7.83
1931,873,872.8115,-0.1885,2294.7799,33,122.0753,False,False,875.3642,7.83
1932,873,874.4865,1.4865,2296.2664,2,2831.5854,True,False,875.3642,7.83
1933,873,873.2099,0.2099,2296.4763,2,18.4378,False,False,875.3642,7.83
1934,873,873.2449,0.2449,2296.7212,8,4864.5108,False,False,875.3642,7.83
1935,873,872.0881,-0.9119,2297.6331,3,4832.8034,True,False,875.3642,7.83
1936,873,872.976,-0.024,2297.6571,28,5415.9813,False,True,875.3642,7.83
1937,873,872.9818,-0.0182,2297.6752,12,6135.2301,False,False,875.3642,7.83
1938,873,873.2864,0.2864,2297.9616,8,3454.9287,True,False,875.3642,7.83
1939,873,868.9977,-4.0023,2301.9639,0,2071.154,False,False,875.3642,7.83
1940,873,869.6039,-3.3961,2305.3601,3,1902.9133,False,False,875.3642,7.83
1941,873,873.9189,0.9189,2306.279,13,2660.464,True,False,875.3642,7.83
1942,873,871.6277,-1.3723,2307.6513,26,3277.3088,False,False,875.3642,7.83
1943,873,873.3017,0.3017,2307.953,51,165.7604,False,False,875.3642,7.83
1944,873,872.4834,-0.5166,2308.4696,2,5216.0359,True,True,875.3642,7.83
1945,873,874.6288,1.6288,2310.0985,0,899.3812,False,False,875.3642,7.83
1946,873,870.9825,-2.0175,2312.1159,1,3104.7381,False,False,875.3642,7.83
1947,873,872.9119,-0.0881,2312.204,5,3475.7143,True,False,875.3642,7.83
1948,873,873.3836,0.3836,2312.5877,39,5276.8089,False,False,875.3642,7.83
1949,873,873.6546,0.6546,2313.2423,2,2152.795,False,False,875.3642,7.83
1950,873,874.0538,1.0538,2314.296,0,5788.5464,True,False,875.3642,7.83
1951,873,872.1452,-0.8548,2315.1508,13,3317.6209,False,False,875.3642,7.83
1952,873,873.7035,0.7035,2315.8542,11,1369.9057,False,True,875.3642,7.83
1953,873,872.9283,-0.0717,2315.9259,50,6161.9158,True,False,875.3642,7.83
1954,873,872.1516,-0.8484,2316.7744,21,2288.6772,False,False,875.3642,7.83
1955,873,873.3107,0.3107,2317.0851,51,1531.6024,False,False,875.3642,7.83
1956,873,871.4902,-1.5098,2318.5948,41,1132.1442,True,False,875.3642,7.83
1957,873,873.5602,0.5602,2319.1551,15,1114.9045,False,False,875.3642,7.83
1958,873,872.3724,-0.6276,2319.7826,0,1301.202,False,False,875.3642,7.83
1959,873,870.5843,-2.4157,2322.1983,5,5272.5433,True,False,875.3642,7.83
1960,873,874.5783,1.5783,2323.7766,11,192.7053,False,True,875.3642,7.83
1961,873,870.5567,-2.4433,2326.2199,22,952.2618,False,False,875.3642,7.83
1962,873,871.2593,-1.7407,2327.9606,1,961.0926,True,False,875.3642,7.83
1963,873,871.6789,-1.3211,2329.2818,6,3292.6917,False,False,875.3642,7.83
1964,873,871.3511,-1.6489,2330.9307,1,2254.6395,False,False,875.3642,7.83
1965,873,872.3913,-0.6087,2331.5394,33,1895.3728,True,False,875.3642,7.83
1966,873,873.3025,0.3025,2331.8419,16,6027.6724,False,False,875.3642,7.83
1967,873,872.8607,-0.1393,2331.9812,10,3629.9144,False,False,875.3642,7.83
1968,873,871.0979,-1.9021,2333.8832,25,5468.4299,True,True,875.3642,7.83
1969,873,874.7306,1.7306,2335.6138,6,4669.8278,False,False,875.3642,7.83
1970,873,874.8254,1.8254,2337.4392,32,7.9605,False,False,875.3642,7.83
1971,873,871.8509,-1.1491,2338.5883,4,573.0732,True,False,875.3642,7.83
1972,873,873.845,0.845,2339.4333,7,6012.4215,False,False,875.3642,7.83
1973,873,874.2485,1.2485,2340.6818,4,166.2897,False,False,875.3642,7.83
1974,873,871.9564,-1.0436,2341.7254,52,4129.9151,True,False,875.3642,7.83
1975,873,872.674,-0.326,2342.0514,5,4189.7088,False,False,875.3642,7.83
1976,873,876.4109,3.4109,2345.4623,0,1.0218,False,True,875.3642,7.83
1977,873,874.13,1.13,2346.5923,47,3170.7027,True,False,875.3642,7.83
1978,873,872.0711,-0.9289,2347.5212,29,4872.1426,False,False,875.3642,7.83
1979,873,875.0238,2.0238,2349.545,26,3921.3686,False,False,875.3642,7.83
1980,873,871.4041,-1.5959,2351.141,4,3235.2768,True,False,875.3642,7.83
1981,873,873.7219,0.7219,2351.8629,1,5954.2359,False,False,875.3642,7.83
1982,873,871.6258,-1.3742,2353.2371,48,5522.5709,False,False,875.3642,7.83
1983,873,874.0959,1.0959,2354.333,2,705.1846,True,False,875.3642,7.83
1984,873,871.9541,-1.0459,2355.3789,50,3325.6932,False,True,875.3642,7.83
1985,873,871.4854,-1.5146,2356.8935,30,890.1443,False,False,875.3642,7.83
1986,873,870.9164,-2.0836,2358.9771,33,3590.3354,True,False,875.3642,7.83
1987,873,873.4142,0.4142,2359.3913,14,3963.3918,False,False,875.3642,7.83
1988,873,875.8537,2.8537,2362.245,22,4470.8089,False,False,875.3642,7.83
1989,873,873.8928,0.8928,2363.1378,5,5718.5897,True,False,875.3642,7.83
1990,873,871.2644,-1.7356,2364.8734,24,1219.3489,False,False,875.3642,7.83
1991,873,871.8431,-1.1569,2366.0302,43,2138.7482,False,False,875.3642,7.83
1992,873,871.969,-1.031,2367.0613,3,327.4217,True,True,875.3642,7.83
1993,873,873.442,0.442,2367.5033,89,2531.3977,False,False,875.3642,7.83
1994,873,872.9454,-0.0546,2367.5579,8,4565.75,False,False,875.3642,7.83
1995,873,874.526,1.526,2369.084,76,5743.2945,True,False,875.3642,7.83
1996,873,870.3499,-2.6501,2371.7341,4,381.3575,False,False,875.3642,7.83
1997,873,872.276,-0.724,2372.458,7,3433.8947,False,False,875.3642,7.83
1998,873,872.7455,-0.2545,2372.7125,1,1573.6495,True,False,875.3642,7.83
1999,873,874.6519,1.6519,2374.3644,73,5872.6014,False,False,875.3642,7.83
2000,873,873.0531,0.0531,2374.4175,27,380.0023,False,True,875.3642,7.83
